customer_id,age,gender,education,employment_type,employment_length,annual_income,existing_emi,debt_to_income_ratio,cibil_score,credit_utilization_ratio,previous_default,loan_amount,loan_type,loan_purpose,loan_tenure_years,interest_rate,risk_category,lender_type,loan_processing_fee_percent,application_channel,state,city,area_type,loan_approval_time_days,document_verification_status,loan_approval_status,rejection_reason,EMI,EMI_to_Income_Ratio, risk_rule,Loan_to_Income_Ratio
641,61,Male,Graduate,Salaried,20,404035,14703,0.7,690,54.82,No,596818,Education,Education,7,6.72,Medium,Private Bank,1.1,Online,Tamil Nadu,Pali,Urban,4,Done,Rejected,Low CIBIL Score,8926.11,0.27,Low,1.48
642,52,Male,Graduate,Salaried,24,627973,10620,0.46,651,24.34,No,779665,Vehicle,Vehicle,7,11.06,Medium,Government Bank,0.37,Online,Maharashtra,Pudukkottai,Urban,13,Done,Rejected,High Existing EMI,13374.37,0.26,Low,1.24
643,47,Male,Non-Graduate,Salaried,8,371216,8389,0.77,696,50.66,No,749631,Education,Education,5,8.64,Medium,Private Bank,1.32,Offline,Kerala,Bihar District,Rural,7,Processing,Approved,,15430.46,0.5,High,2.02
644,36,Male,Graduate,Salaried,13,556786,9758,0.26,514,27.68,No,188852,Vehicle,Vehicle,14,13.07,High,Private Bank,0.81,Offline,Bihar,Tamil Nadu District,Rural,7,Done,Approved,,2454.67,0.05,Low,0.34
645,48,Male,Graduate,Salaried,19,692747,4251,0.15,496,26.04,No,319890,Vehicle,Vehicle,20,14.84,High,Government Bank,0.35,Online,Karnataka,Ghaziabad,Urban,16,Processing,Pending,,4174.51,0.07,Low,0.46
646,39,Male,Graduate,Salaried,5,367173,13904,1.79,659,73.6,No,901118,Agriculture,Agriculture,2,8.62,Medium,Government Bank,0.51,Online,Punjab,North Dumdum,Urban,18,Done,Approved,,41010.41,1.34,High,2.45
647,49,Male,Graduate,Self-employed,29,1606682,16756,0.19,690,68.31,No,925816,Home,Home,20,9.7,Medium,Private Bank,1.16,Online,Karnataka,Ambattur,Urban,7,Processing,Approved,,8751.09,0.07,Low,0.58
648,51,Male,Graduate,Salaried,27,803821,8383,0.29,658,74.17,No,531517,Appliances,Appliances,6,13.46,Medium,Private Bank,1.39,Offline,Madhya Pradesh,Sikkim District,Rural,3,Processing,Rejected,Previous Loan Default,10799.2,0.16,Low,0.66
649,25,Female,Graduate,Salaried,13,750674,5446,0.11,460,89.11,No,124606,Appliances,Appliances,18,14.81,High,Private Bank,1.43,Online,Uttar Pradesh,Etawah,Urban,5,Done,Approved,,1654.82,0.03,Low,0.17
650,51,Female,Graduate,Salaried,9,685390,13759,0.46,671,15.17,No,951007,Education,Education,8,5.92,Medium,Government Bank,0.26,Online,Gujarat,Loni,Urban,11,Done,Approved,,12460.58,0.22,Low,1.39
651,28,Male,Graduate,Self-employed,19,1189536,16869,0.19,480,79.78,No,115084,Home,Home,11,10.96,High,Private Bank,0.86,Online,Gujarat,Amroha,Urban,8,Done,Approved,,1504.06,0.02,Low,0.1
652,53,Male,Graduate,Self-employed,24,1350463,11891,0.14,612,84.9,No,355398,Business,Business,14,12,High,Government Bank,0.54,Online,Tamil Nadu,Mau,Urban,19,Done,Approved,,4376.48,0.04,Low,0.26
653,51,Female,Graduate,Salaried,6,538799,18386,0.62,596,16.37,No,205986,Agriculture,Agriculture,2,7.8,High,Finance Company,2.28,Online,Kerala,Ulhasnagar,Urban,3,Processing,Pending,,9297.41,0.21,Low,0.38
654,50,Male,Graduate,Salaried,15,640102,1644,0.09,568,32.82,No,285085,Business,Business,17,11.05,High,Private Bank,0.83,Online,Gujarat,Hindupur,Urban,6,Processing,Approved,,3103.53,0.06,Low,0.45
655,48,Male,Graduate,Salaried,9,669012,11352,0.24,723,80.54,No,197668,Personal,Personal,17,9.26,Medium,Private Bank,0.71,Offline,Karnataka,Maharashtra District,Rural,7,Processing,Pending,,1926.98,0.03,Low,0.3
656,46,Female,Graduate,Salaried,16,503868,10575,0.32,540,13.52,Yes,206429,Home,Home,9,10.79,High,Government Bank,0.49,Online,Uttar Pradesh,Tiruppur,Urban,19,Done,Approved,,2995.29,0.07,Low,0.41
657,61,Male,Graduate,Self-employed,25,790612,13529,0.38,806,54.79,No,570253,Vehicle,Vehicle,7,16.65,Low,Finance Company,1.78,Online,Telangana,Bulandshahr,Urban,4,Processing,Approved,,11538.52,0.18,Low,0.72
658,36,Male,Graduate,Salaried,30,687715,12231,0.32,730,64.46,No,204950,Education,Education,3,7.39,Medium,Private Bank,1.49,Online,Telangana,Orai,Urban,3,Done,Approved,,6364.87,0.11,Low,0.3
659,61,Male,Graduate,Self-employed,24,1066616,4114,0.14,587,73.76,No,286669,Vehicle,Vehicle,4,16.43,High,Private Bank,1.24,Online,Bihar,Jorhat,Urban,7,Processing,Approved,,8187.55,0.09,Low,0.27
660,44,Female,Graduate,Salaried,21,762671,11618,0.24,499,42.68,No,270214,Appliances,Appliances,13,14.23,High,Private Bank,0.82,Online,Haryana,Ujjain,Urban,5,Done,Approved,,3809.97,0.06,Low,0.35
661,39,Female,Graduate,Salaried,25,311982,4535,1.08,808,45.18,No,1965641,Home,Home,16,12.42,Low,Finance Company,2.44,Online,Bihar,Burhanpur,Urban,3,Done,Approved,,23614.69,0.91,High,6.3
662,47,Male,Graduate,Salaried,7,424028,9389,0.62,696,26.39,No,840576,Home,Home,8,9.53,Medium,Private Bank,1.16,Online,Bihar,Barasat,Urban,8,Processing,Approved,,12546.95,0.36,Medium,1.98
663,32,Male,Non-Graduate,Salaried,24,514911,14255,0.49,483,67.28,No,210788,Business,Business,3,11.61,High,Government Bank,0.28,Offline,Kerala,Rajasthan District,Rural,16,Processing,Approved,,6961.98,0.16,Low,0.41
664,26,Female,Non-Graduate,Salaried,28,844272,5071,0.22,707,18.26,No,952317,Vehicle,Vehicle,18,11.15,Medium,Government Bank,0.37,Offline,Delhi,Meghalaya District,Rural,15,Done,Approved,,10237.21,0.15,Low,1.13
665,47,Male,Graduate,Self-employed,27,1570044,12195,0.13,724,81.99,No,318630,Appliances,Appliances,10,12.54,Medium,Private Bank,1.47,Offline,Delhi,Haryana District,Rural,8,Processing,Rejected,Previous Loan Default,4671.43,0.04,Low,0.2
666,36,Male,Graduate,Salaried,23,499011,11093,0.35,661,83.42,No,341260,Business,Business,19,10.83,Medium,Finance Company,1.52,Online,Karnataka,Hospet,Urban,4,Processing,Approved,,3535.74,0.09,Low,0.68
667,47,Male,Graduate,Self-employed,17,1532355,7322,0.14,596,65.45,No,243396,Agriculture,Agriculture,2,5.33,High,Finance Company,2.74,Online,Maharashtra,Orai,Urban,4,Done,Approved,,10714.13,0.08,Low,0.16
668,58,Female,Graduate,Salaried,20,555015,2665,0.18,754,40.54,No,429572,Vehicle,Vehicle,19,14.76,Low,Government Bank,0.61,Online,Madhya Pradesh,Sonipat,Urban,16,Processing,Approved,,5630.51,0.12,Low,0.77
669,37,Female,Graduate,Salaried,25,386041,12503,0.48,492,38.33,No,222988,Personal,Personal,11,10.13,High,Private Bank,1.05,Online,Karnataka,Varanasi,Urban,3,Processing,Rejected,Low Income,2808.21,0.09,Low,0.58
670,41,Male,Graduate,Salaried,21,337398,3217,0.34,682,43.37,No,177873,Vehicle,Vehicle,3,16.8,Medium,Finance Company,1.75,Offline,Bihar,Chhattisgarh District,Rural,2,Processing,Pending,,6323.97,0.22,Low,0.53
671,33,Male,Non-Graduate,Salaried,30,436527,19573,0.57,632,78.17,No,148961,Education,Education,20,7.34,High,Finance Company,1.61,Offline,Bihar,Punjab District,Rural,5,Processing,Approved,,1185.49,0.03,Low,0.34
672,62,Male,Graduate,Salaried,23,527711,17395,1.03,785,63.37,No,1761931,Home,Home,8,11.04,Low,Private Bank,0.81,Online,West Bengal,Bhiwani,Urban,4,Done,Rejected,High Loan Amount Request,27715.19,0.63,High,3.34
673,26,Male,Graduate,Self-employed,21,638344,18257,0.82,812,51.41,No,1287354,Appliances,Appliances,6,12.03,Low,Private Bank,1.41,Online,Uttar Pradesh,Bettiah,Urban,5,Processing,Approved,,25188.11,0.47,High,2.02
674,25,Female,Graduate,Salaried,29,389113,4301,0.59,825,26.18,No,1213508,Education,Education,9,6.5,Low,Finance Company,1.55,Online,Uttar Pradesh,Raichur,Urban,2,Processing,Rejected,Low Income,14870.95,0.46,High,3.12
675,48,Male,Graduate,Self-employed,5,1635533,19757,0.2,489,47.03,No,306073,Business,Business,5,13.65,High,Private Bank,0.72,Online,Uttar Pradesh,Noida,Urban,3,Done,Pending,,7066.37,0.05,Low,0.19
676,36,Male,Graduate,Salaried,7,344213,12802,0.57,757,31.35,No,263359,Home,Home,12,11.67,Low,Finance Company,2.3,Online,Telangana,Rohtak,Urban,2,Done,Approved,,3406.58,0.12,Low,0.77
677,57,Male,Graduate,Salaried,12,853201,11774,0.41,755,20.46,Yes,1412635,Home,Home,13,11.13,Low,Finance Company,3,Online,Bihar,Khora ,Urban,5,Processing,Approved,,17169.08,0.24,Low,1.66
678,46,Female,Graduate,Salaried,22,673347,19570,0.39,575,11.17,Yes,236162,Personal,Personal,18,10.39,High,Finance Company,2.16,Online,Haryana,Nandyal,Urban,4,Processing,Pending,,2420.81,0.04,Low,0.35
679,56,Male,Non-Graduate,Self-employed,26,756383,7092,0.42,707,32.11,No,395010,Vehicle,Vehicle,2,14.64,Medium,Private Bank,0.9,Offline,Rajasthan,Madhya Pradesh District,Rural,6,Processing,Approved,,19085.22,0.3,Medium,0.52
680,26,Female,Graduate,Salaried,5,717674,13088,0.29,470,28.47,No,277944,Personal,Personal,10,12.43,High,Finance Company,2.65,Online,Delhi,Naihati,Urban,4,Processing,Approved,,4057.08,0.07,Low,0.39
681,38,Female,Graduate,Salaried,11,835294,4183,0.09,552,28.19,No,188499,Appliances,Appliances,19,12.87,High,Government Bank,0.35,Online,Kerala,Satna,Urban,10,Done,Approved,,2216.33,0.03,Low,0.23
682,58,Male,Graduate,Salaried,12,574367,4991,0.16,563,84.76,No,220474,Appliances,Appliances,19,13.82,High,Government Bank,0.65,Online,Tamil Nadu,Patiala,Urban,13,Processing,Approved,,2740.49,0.06,Low,0.38
683,29,Male,Graduate,Self-employed,10,1620231,9254,0.13,708,26.77,No,745907,Business,Business,18,10.71,Medium,Finance Company,1.73,Online,Punjab,Narasaraopet,Urban,4,Done,Approved,,7801.89,0.06,Low,0.46
684,33,Male,Graduate,Salaried,25,755064,10485,0.32,710,77.38,No,213076,Agriculture,Agriculture,2,6.83,Medium,Government Bank,0.58,Online,Rajasthan,Gaya,Urban,14,Processing,Approved,,9523.55,0.15,Low,0.28
685,55,Female,Graduate,Self-employed,29,1772328,6538,0.05,625,63.93,No,95175,Vehicle,Vehicle,14,15.77,High,Finance Company,2.04,Online,Kerala,Morena,Urban,4,Processing,Approved,,1407.77,0.01,Low,0.05
686,60,Male,Non-Graduate,Salaried,11,427886,13178,0.52,571,86.44,No,306504,Education,Education,6,8.76,High,Government Bank,0.57,Offline,Karnataka,Odisha District,Rural,19,Processing,Approved,,5488.46,0.15,Low,0.72
687,58,Male,Graduate,Salaried,30,492510,13780,0.39,593,45.45,No,121486,Vehicle,Vehicle,8,17.36,High,Finance Company,1.51,Online,Karnataka,Ludhiana,Urban,5,Processing,Pending,,2349.18,0.06,Low,0.25
688,61,Male,Graduate,Self-employed,19,769491,10629,0.22,511,67.89,No,101159,Appliances,Appliances,3,10.96,High,Government Bank,0.67,Offline,Bihar,Karnataka District,Rural,20,Done,Approved,,3309.9,0.05,Low,0.13
689,54,Male,Graduate,Salaried,26,453791,7307,0.32,662,48.17,No,349085,Home,Home,9,10.24,Medium,Private Bank,1.28,Offline,Uttar Pradesh,Mizoram District,Rural,5,Processing,Approved,,4960.14,0.13,Low,0.77
690,42,Male,Graduate,Salaried,30,478185,10776,0.45,713,54.01,No,365656,Education,Education,5,7.45,Medium,Private Bank,0.9,Online,Punjab,Aizawl,Urban,3,Processing,Pending,,7318.31,0.18,Low,0.76
691,55,Male,Graduate,Self-employed,19,954635,12566,0.19,463,10.89,No,171740,Education,Education,7,5.46,High,Private Bank,1.1,Online,Uttar Pradesh,Adoni,Urban,4,Done,Approved,,2464.65,0.03,Low,0.18
692,39,Male,Graduate,Salaried,13,605216,16136,0.41,595,20.85,No,254994,Appliances,Appliances,7,10.43,High,Finance Company,2.87,Online,Bihar,Bhalswa Jahangir Pur,Urban,5,Processing,Approved,,4290.07,0.09,Low,0.42
693,31,Female,Graduate,Self-employed,8,993456,2324,0.08,505,83.69,No,278170,Appliances,Appliances,14,17.68,High,Government Bank,0.44,Online,Telangana,Rewa,Urban,14,Done,Approved,,4482.42,0.05,Low,0.28
694,62,Female,Graduate,Self-employed,7,1339043,3614,0.08,644,27.8,No,397079,Vehicle,Vehicle,20,16.1,High,Finance Company,1.69,Online,Maharashtra,Sangli-Miraj & Kupwad,Urban,1,Processing,Approved,,5554.2,0.05,Low,0.3
695,50,Male,Non-Graduate,Pensioner,15,287895,9551,0.64,642,83.93,No,379769,Vehicle,Vehicle,19,17.66,High,Finance Company,2.4,Offline,Delhi,Meghalaya District,Rural,1,Processing,Approved,,5796.2,0.24,Low,1.32
696,42,Male,Graduate,Self-employed,23,654183,12613,0.35,557,63.67,No,399579,Agriculture,Agriculture,6,5.27,High,Government Bank,0.5,Offline,Gujarat,Tripura District,Rural,20,Done,Rejected,Insufficient Employment Length,6485.36,0.12,Low,0.61
697,61,Female,Graduate,Salaried,15,597741,15284,0.4,607,24.32,No,324758,Business,Business,12,13.37,High,Government Bank,0.68,Online,Madhya Pradesh,Tumkur,Urban,11,Processing,Approved,,4538.83,0.09,Low,0.54
698,28,Male,Graduate,Salaried,20,619711,19496,0.43,579,41.8,No,167906,Appliances,Appliances,9,13.85,High,Private Bank,1.03,Offline,Kerala,Andhra Pradesh District,Rural,4,Processing,Approved,,2727.8,0.05,Low,0.27
699,46,Male,Graduate,Salaried,8,815919,1455,0.33,711,24.2,No,626230,Personal,Personal,3,12.01,Medium,Private Bank,1.01,Offline,Uttar Pradesh,Kerala District,Rural,5,Processing,Approved,,20802.79,0.31,Medium,0.77
700,55,Female,Non-Graduate,Salaried,28,893463,7487,0.14,613,83.62,Yes,363778,Education,Education,20,7.74,High,Private Bank,1.47,Offline,Telangana,Gujarat District,Rural,3,Processing,Approved,,2984.19,0.04,Low,0.41
701,60,Male,Graduate,Self-employed,17,1630763,5174,0.06,454,51.3,No,112115,Home,Home,3,8.48,High,Private Bank,1.42,Online,Kerala,Anand,Urban,6,Processing,Approved,,3538.16,0.03,Low,0.07
702,36,Male,Graduate,Salaried,23,447413,7898,0.31,464,69.19,No,321483,Education,Education,10,6.09,High,Private Bank,1.31,Online,Tamil Nadu,Dharmavaram,Urban,6,Processing,Approved,,3583.67,0.1,Low,0.72
703,27,Male,Graduate,Salaried,26,677958,16768,1.06,757,41.9,No,1955538,Appliances,Appliances,5,11.39,Low,Finance Company,1.88,Online,Uttar Pradesh,Chennai,Urban,5,Processing,Rejected,Low Income,42899.47,0.76,High,2.88
704,60,Male,Graduate,Salaried,16,705034,15456,0.32,458,70.75,No,248261,Appliances,Appliances,16,16.22,High,Finance Company,2.47,Online,Rajasthan,Hubli–Dharwad,Urban,4,Processing,Rejected,Low Income,3631.43,0.06,Low,0.35
705,52,Male,Graduate,Salaried,14,476743,4489,0.16,451,75.19,No,145477,Vehicle,Vehicle,15,15.1,High,Finance Company,2.02,Online,Punjab,Danapur,Urban,5,Done,Pending,,2046.05,0.05,Low,0.31
706,36,Male,Graduate,Salaried,25,755408,6518,0.52,847,79.21,No,1971988,Personal,Personal,13,12.72,Low,Private Bank,1.2,Online,Delhi,New Delhi,Urban,8,Processing,Approved,,25903.24,0.41,Medium,2.61
707,44,Female,Graduate,Salaried,6,325541,18183,0.96,684,17.72,No,833445,Personal,Personal,17,8.78,Medium,Private Bank,1.4,Offline,Rajasthan,Maharashtra District,Rural,4,Processing,Approved,,7878.73,0.29,Low,2.56
708,53,Male,Graduate,Self-employed,15,1323182,18750,0.22,755,22.01,No,314723,Home,Home,8,12.37,Low,Finance Company,2.93,Offline,Punjab,Arunachal Pradesh District,Rural,1,Done,Approved,,5179.34,0.05,Low,0.24
709,53,Female,Graduate,Salaried,7,614510,17583,0.57,570,47.31,No,344972,Personal,Personal,3,12.49,High,Private Bank,1.24,Online,Rajasthan,Amritsar,Urban,7,Done,Approved,,11538.91,0.23,Low,0.56
710,43,Male,Graduate,Self-employed,26,1372245,11453,0.13,713,12.25,No,321649,Personal,Personal,14,9.22,Medium,Private Bank,0.95,Online,Punjab,Tadepalligudem,Urban,4,Done,Approved,,3415.39,0.03,Low,0.23
711,30,Male,Graduate,Salaried,6,516827,14845,0.45,453,59.44,No,336070,Agriculture,Agriculture,8,7.35,High,Government Bank,0.57,Online,Maharashtra,Imphal,Urban,13,Processing,Approved,,4640.64,0.11,Low,0.65
712,57,Female,Non-Graduate,Salaried,17,780607,10407,0.18,597,85.84,No,106809,Home,Home,20,11.42,High,Private Bank,1.22,Offline,Karnataka,Goa District,Rural,6,Processing,Approved,,1133.16,0.02,Low,0.14
713,50,Male,Graduate,Salaried,27,772494,4841,0.09,478,89.15,No,67311,Appliances,Appliances,13,15.54,High,Private Bank,0.94,Online,Rajasthan,Sri Ganganagar,Urban,6,Done,Pending,,1006.97,0.02,Low,0.09
714,30,Male,Graduate,Pensioner,28,215971,6681,0.59,585,78.47,Yes,373308,Vehicle,Vehicle,16,10.1,High,Government Bank,0.63,Online,Rajasthan,Bongaigaon,Urban,20,Processing,Approved,,3927.71,0.22,Low,1.73
715,29,Male,Graduate,Self-employed,24,1007290,15021,0.28,662,17.5,Yes,165971,Appliances,Appliances,2,17.21,Medium,Finance Company,1.62,Online,Uttar Pradesh,Gandhidham,Urban,5,Done,Approved,,8222.74,0.1,Low,0.16
716,34,Male,Non-Graduate,Salaried,7,461793,15184,0.45,549,13.17,No,264251,Agriculture,Agriculture,20,6.43,High,Government Bank,0.51,Offline,Telangana,Assam District,Rural,10,Done,Approved,,1959.31,0.05,Low,0.57
717,56,Male,Graduate,Salaried,12,716663,17883,0.34,564,26.9,Yes,174252,Personal,Personal,11,10.38,High,Government Bank,0.43,Online,Rajasthan,Kota,Urban,10,Done,Approved,,2219.25,0.04,Low,0.24
718,54,Female,Graduate,Self-employed,21,1504378,19230,0.19,571,33.03,No,245790,Education,Education,5,5.93,High,Finance Company,2.43,Online,Bihar,Mirzapur,Urban,5,Processing,Approved,,4743.81,0.04,Low,0.16
719,49,Male,Graduate,Salaried,23,846750,9536,0.21,728,36.85,Yes,243025,Personal,Personal,5,9.97,Medium,Finance Company,2.26,Offline,Gujarat,Assam District,Rural,5,Processing,Rejected,Low Income,5159.98,0.07,Low,0.29
720,27,Male,Graduate,Salaried,18,809396,18657,0.32,596,45.15,No,245015,Business,Business,18,13.05,High,Finance Company,2.61,Online,Delhi,Khammam,Urban,3,Done,Approved,,2949.73,0.04,Low,0.3
721,58,Male,Graduate,Self-employed,26,929985,16396,0.22,520,16.56,No,58767,Personal,Personal,10,8.38,High,Private Bank,1.27,Online,Maharashtra,Hosur,Urban,5,Done,Pending,,724.86,0.01,Low,0.06
722,36,Male,Graduate,Salaried,7,560851,6627,0.17,538,80.76,No,131865,Agriculture,Agriculture,12,6.98,High,Government Bank,0.62,Offline,West Bengal,Rajasthan District,Rural,17,Done,Pending,,1354.67,0.03,Low,0.24
723,42,Male,Graduate,Salaried,8,674330,8351,0.3,657,59.18,No,756691,Agriculture,Agriculture,10,5.6,Medium,Private Bank,0.74,Online,Rajasthan,Danapur,Urban,3,Done,Pending,,8249.63,0.15,Low,1.12
724,48,Female,Graduate,Self-employed,17,1079468,2898,0.05,696,56.67,No,123905,Personal,Personal,7,9.65,Medium,Finance Company,1.97,Offline,Tamil Nadu,Gujarat District,Rural,1,Done,Approved,,2034.63,0.02,Low,0.11
725,40,Male,Graduate,Salaried,22,312565,8848,0.41,676,87.52,No,100944,Appliances,Appliances,10,16.33,Medium,Government Bank,0.63,Online,Uttar Pradesh,Karnal,Urban,16,Processing,Approved,,1711.76,0.07,Low,0.32
726,36,Male,Graduate,Salaried,20,834758,17324,0.52,760,80.08,No,1516246,Personal,Personal,16,12.91,Low,Private Bank,0.9,Online,Karnataka,Bongaigaon,Urban,5,Done,Approved,,18709.92,0.27,Low,1.82
727,32,Male,Graduate,Salaried,23,467962,14076,0.65,753,80.14,No,1176146,Personal,Personal,15,8.06,Low,Finance Company,2.07,Online,Gujarat,Katni,Urban,5,Done,Approved,,11280.64,0.29,Low,2.51
728,28,Male,Graduate,Salaried,8,470270,8928,0.34,470,16.51,No,351750,Vehicle,Vehicle,12,10.38,High,Finance Company,1.83,Offline,Delhi,Telangana District,Rural,5,Processing,Approved,,4281.27,0.11,Low,0.75
729,46,Male,Graduate,Salaried,12,582333,17866,0.49,611,80.98,No,191827,Personal,Personal,3,8.97,High,Government Bank,0.39,Online,Bihar,Jodhpur,Urban,20,Done,Approved,,6097.37,0.13,Low,0.33
730,34,Male,Non-Graduate,Salaried,25,367684,7548,0.36,474,37.75,No,214145,Home,Home,8,12.5,High,Government Bank,0.44,Offline,West Bengal,Manipur District,Rural,18,Processing,Approved,,3539.56,0.12,Low,0.58
731,58,Male,Graduate,Salaried,6,897998,3160,0.12,750,11.65,No,507792,Agriculture,Agriculture,12,7.94,Medium,Government Bank,0.64,Online,Haryana,Rourkela,Urban,13,Done,Pending,,5479.92,0.07,Low,0.57
732,47,Female,Graduate,Salaried,13,480883,2560,0.68,767,31.09,No,1561387,Agriculture,Agriculture,7,8.46,Low,Government Bank,0.52,Online,West Bengal,Bhiwani,Urban,10,Done,Rejected,High Existing EMI,24695.49,0.62,High,3.25
733,58,Male,Graduate,Self-employed,28,1796911,10784,0.1,712,73.38,No,228180,Business,Business,7,17.38,Medium,Private Bank,1.06,Online,Delhi,Rajahmundry,Urban,5,Done,Approved,,4713.29,0.03,Low,0.13
734,42,Male,Graduate,Salaried,26,640255,14043,0.48,495,18.98,No,363487,Education,Education,3,7.65,High,Finance Company,2.32,Offline,Karnataka,Sikkim District,Rural,3,Done,Approved,,11331.76,0.21,Low,0.57
735,31,Male,Graduate,Salaried,5,673463,12307,0.25,505,21.69,No,143683,Education,Education,12,8.02,High,Private Bank,1.47,Online,Kerala,Vellore,Urban,8,Processing,Approved,,1556.88,0.03,Low,0.21
736,45,Female,Graduate,Salaried,22,354437,10104,0.53,593,69.68,No,296183,Appliances,Appliances,9,17.89,High,Private Bank,0.8,Online,Gujarat,Raichur,Urban,6,Done,Approved,,5535.11,0.19,Low,0.84
737,41,Male,Graduate,Self-employed,19,1511467,15973,0.26,809,43.67,No,1128438,Business,Business,11,13.68,Low,Government Bank,0.37,Online,Gujarat,Nellore,Urban,16,Done,Approved,,16576.72,0.13,Low,0.75
738,36,Female,Graduate,Salaried,18,857202,5513,0.31,739,80.55,No,519176,Education,Education,3,8.5,Medium,Finance Company,2.32,Online,Haryana,Narasaraopet,Urban,5,Done,Pending,,16389.11,0.23,Low,0.61
739,37,Female,Graduate,Salaried,20,733908,18454,0.44,495,11.09,No,353764,Education,Education,4,5.89,High,Private Bank,1.4,Online,Bihar,Khora ,Urban,5,Processing,Approved,,8290.33,0.14,Low,0.48
740,45,Male,Graduate,Salaried,8,428653,19711,0.69,514,87.48,No,345238,Business,Business,12,14.19,High,Finance Company,2.25,Online,Maharashtra,Rewa,Urban,2,Processing,Pending,,5003,0.14,Low,0.81
741,59,Female,Graduate,Salaried,24,770673,12012,0.26,642,52.34,No,298779,Education,Education,7,8.58,High,Government Bank,0.25,Online,Karnataka,Narasaraopet,Urban,20,Done,Approved,,4743.64,0.07,Low,0.39
742,25,Male,Graduate,Self-employed,13,835196,13792,0.29,814,69.83,No,523115,Education,Education,10,8.97,Low,Finance Company,2.25,Online,Maharashtra,Akola,Urban,2,Done,Pending,,6618.11,0.1,Low,0.63
743,48,Male,Graduate,Salaried,26,484477,6414,0.42,505,60.17,Yes,325320,Business,Business,3,10.02,High,Finance Company,2.83,Offline,Gujarat,Andhra Pradesh District,Rural,4,Processing,Approved,,10500.22,0.26,Low,0.67
744,44,Female,Graduate,Salaried,25,866494,2636,0.14,698,58.75,No,565089,Appliances,Appliances,15,13.4,Medium,Private Bank,1.39,Offline,Telangana,Andhra Pradesh District,Rural,4,Done,Approved,,7299.11,0.1,Low,0.65
